,Suburb,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
11539,St Kilda,2,u,902000.0,S,McGrath,29/04/2017,6.1,3182.0,2.0,1.0,1.0,18.0,,,Port Phillip,-37.8624,144.9823,Southern Metropolitan,13240.0
11540,St Kilda,1,u,451000.0,S,Marshall,3/06/2017,5.0,3182.0,1.0,1.0,1.0,0.0,,,Port Phillip,-37.85705,144.98699,Southern Metropolitan,13240.0
11541,St Kilda,2,u,586500.0,S,Buxton,3/06/2017,5.0,3182.0,2.0,1.0,1.0,3093.0,,,Port Phillip,-37.86506,144.97777,Southern Metropolitan,13240.0
11542,St Kilda,2,h,1120000.0,S,hockingstuart,8/04/2017,6.1,3182.0,2.0,1.0,0.0,135.0,74.0,1930.0,Port Phillip,-37.8661,144.9802,Southern Metropolitan,13240.0
11543,St Kilda,1,u,350000.0,VB,hockingstuart,8/04/2017,6.1,3182.0,1.0,1.0,1.0,1236.0,,1968.0,Port Phillip,-37.8585,144.9884,Southern Metropolitan,13240.0
11544,St Kilda,2,u,610500.0,SP,Buxton,8/04/2017,6.1,3182.0,2.0,2.0,1.0,2920.0,84.0,2006.0,Port Phillip,-37.8709,144.9807,Southern Metropolitan,13240.0
11545,St Kilda,3,h,1180000.0,PI,Greg,22/07/2017,5.0,3182.0,3.0,2.0,1.0,128.0,,,Port Phillip,-37.86545,144.98126000000005,Southern Metropolitan,13240.0
11546,St Kilda,3,u,1190000.0,S,Gary,29/04/2017,6.1,3182.0,3.0,1.0,1.0,460.0,140.0,1955.0,Port Phillip,-37.8623,144.9772,Southern Metropolitan,13240.0
11547,St Kilda,2,u,530000.0,SA,Woodards,22/07/2017,5.0,3182.0,2.0,1.0,0.0,0.0,,,Port Phillip,-37.86756,144.98303,Southern Metropolitan,13240.0
11548,St Kilda,1,u,360000.0,S,hockingstuart,22/07/2017,5.0,3182.0,1.0,1.0,1.0,0.0,49.0,1971.0,Port Phillip,-37.87223,144.98046000000005,Southern Metropolitan,13240.0
11549,St Kilda,1,u,320000.0,VB,hockingstuart,8/04/2017,6.1,3182.0,1.0,1.0,1.0,1036.0,,,Port Phillip,-37.8607,144.9873,Southern Metropolitan,13240.0
11550,St Kilda,2,h,920000.0,S,hockingstuart,29/04/2017,6.1,3182.0,2.0,1.0,0.0,190.0,,,Port Phillip,-37.8579,144.9844,Southern Metropolitan,13240.0
11551,St Kilda,2,u,482000.0,S,McGrath,29/04/2017,6.1,3182.0,2.0,1.0,1.0,0.0,54.0,2004.0,Port Phillip,-37.857,144.9867,Southern Metropolitan,13240.0
11552,St Kilda,1,u,475000.0,S,Gary,30/07/2016,6.1,3182.0,1.0,1.0,1.0,0.0,,,Port Phillip,-37.8569,144.9885,Southern Metropolitan,13240.0
11553,St Kilda,2,u,550000.0,VB,Biggin,30/07/2016,6.1,3182.0,2.0,1.0,1.0,1357.0,,,Port Phillip,-37.8601,144.9898,Southern Metropolitan,13240.0
11554,St Kilda,1,u,354000.0,S,McGrath,30/07/2016,6.1,3182.0,1.0,1.0,1.0,1659.0,46.0,1960.0,Port Phillip,-37.8699,144.9764,Southern Metropolitan,13240.0
11555,St Kilda,1,u,520000.0,S,hockingstuart,8/04/2017,6.1,3182.0,1.0,1.0,1.0,2422.0,,1970.0,Port Phillip,-37.8644,144.9741,Southern Metropolitan,13240.0
11556,St Kilda,2,u,648000.0,S,Noel,30/07/2016,6.1,3182.0,2.0,1.0,1.0,1208.0,,,Port Phillip,-37.861,144.9891,Southern Metropolitan,13240.0
11557,St Kilda,1,u,435000.0,SP,Buxton,28/08/2016,6.1,3182.0,1.0,1.0,1.0,0.0,69.0,1995.0,Port Phillip,-37.8573,144.9825,Southern Metropolitan,13240.0
11558,St Kilda,1,u,346000.0,SP,Buxton,6/05/2017,6.1,3182.0,1.0,1.0,1.0,678.0,,,Port Phillip,-37.8585,144.983,Southern Metropolitan,13240.0
11559,St Kilda,1,u,400000.0,S,Pride,28/08/2016,6.1,3182.0,1.0,1.0,1.0,0.0,,,Port Phillip,-37.8591,144.97899999999996,Southern Metropolitan,13240.0
11560,St Kilda,3,h,1225000.0,S,McGrath,28/08/2016,6.1,3182.0,3.0,1.0,1.0,248.0,,2000.0,Port Phillip,-37.8714,144.9802,Southern Metropolitan,13240.0
11561,St Kilda,4,h,2260000.0,S,McGrath,29/04/2017,6.1,3182.0,4.0,2.0,1.0,297.0,,,Port Phillip,-37.8729,144.9794,Southern Metropolitan,13240.0
11562,St Kilda,2,u,430000.0,SP,Cayzer,28/05/2016,6.1,3182.0,2.0,1.0,1.0,0.0,63.0,2008.0,Port Phillip,-37.859,144.9767,Southern Metropolitan,13240.0
11563,St Kilda,2,u,533000.0,S,Ray,22/07/2017,5.0,3182.0,2.0,1.0,1.0,463.0,,1960.0,Port Phillip,-37.86761,144.98337,Southern Metropolitan,13240.0
11564,St Kilda,1,u,430000.0,SP,Buxton,12/11/2016,6.1,3182.0,1.0,1.0,1.0,1409.0,63.0,2000.0,Port Phillip,-37.8661,144.9772,Southern Metropolitan,13240.0
11565,St Kilda,4,h,4750000.0,PI,RT,27/11/2016,6.1,3182.0,4.0,3.0,5.0,648.0,,,Port Phillip,-37.8724,144.9767,Southern Metropolitan,13240.0
11566,St Kilda,2,u,560000.0,S,Rodney,10/09/2016,6.1,3182.0,2.0,1.0,2.0,1676.0,,,Port Phillip,-37.8585,144.9852,Southern Metropolitan,13240.0
11567,St Kilda,2,u,540000.0,SP,McGrath,13/08/2016,6.1,3182.0,2.0,1.0,1.0,0.0,70.0,2003.0,Port Phillip,-37.8653,144.9824,Southern Metropolitan,13240.0
11568,St Kilda,2,u,570000.0,S,Pride,12/11/2016,6.1,3182.0,2.0,1.0,1.0,628.0,,1960.0,Port Phillip,-37.8681,144.9844,Southern Metropolitan,13240.0
11569,St Kilda,1,u,468000.0,SP,Buxton,8/07/2017,5.0,3182.0,1.0,1.0,1.0,0.0,55.0,2000.0,Port Phillip,-37.87094,144.9807,Southern Metropolitan,13240.0
11570,St Kilda,1,u,470000.0,VB,Chisholm,8/07/2017,5.0,3182.0,1.0,1.0,1.0,548.0,44.4,2009.0,Port Phillip,-37.87312,144.97986,Southern Metropolitan,13240.0
11571,St Kilda,4,h,1900000.0,PI,Wilson,12/11/2016,6.1,3182.0,4.0,2.0,2.0,507.0,202.0,1890.0,Port Phillip,-37.8616,144.9807,Southern Metropolitan,13240.0
11572,St Kilda,2,u,470000.0,VB,McGrath,15/07/2017,5.0,3182.0,2.0,1.0,0.0,0.0,67.0,1950.0,Port Phillip,-37.87349,144.9798,Southern Metropolitan,13240.0
11573,St Kilda,3,h,1000000.0,S,Langwell,15/07/2017,5.0,3182.0,3.0,1.0,1.0,198.0,,,Port Phillip,-37.86566,144.99104,Southern Metropolitan,13240.0
11574,St Kilda,1,u,392000.0,S,hockingstuart,12/11/2016,6.1,3182.0,1.0,1.0,1.0,0.0,43.0,2002.0,Port Phillip,-37.8599,144.9766,Southern Metropolitan,13240.0
11575,St Kilda,1,u,420000.0,SP,Wilson,12/11/2016,6.1,3182.0,1.0,1.0,0.0,954.0,,1945.0,Port Phillip,-37.8612,144.9804,Southern Metropolitan,13240.0
11576,St Kilda,2,u,690000.0,VB,hockingstuart,12/06/2016,6.1,3182.0,2.0,1.0,0.0,0.0,100.0,,Port Phillip,-37.8579,144.981,Southern Metropolitan,13240.0
11577,St Kilda,2,u,571000.0,S,Whiting,12/06/2016,6.1,3182.0,2.0,1.0,1.0,7458.0,,,Port Phillip,-37.8591,144.97899999999996,Southern Metropolitan,13240.0
11578,St Kilda,1,u,500000.0,VB,Buxton,11/02/2017,6.1,3182.0,1.0,1.0,1.0,0.0,57.0,2001.0,Port Phillip,-37.8668,144.9801,Southern Metropolitan,13240.0
11579,St Kilda,2,u,390000.0,VB,Buxton,11/02/2017,6.1,3182.0,2.0,1.0,1.0,0.0,73.0,2000.0,Port Phillip,-37.859,144.9767,Southern Metropolitan,13240.0
11580,St Kilda,1,u,475000.0,SP,Buxton,11/02/2017,6.1,3182.0,1.0,1.0,1.0,0.0,,,Port Phillip,-37.8605,144.9834,Southern Metropolitan,13240.0
11581,St Kilda,1,u,335000.0,SP,Wilson,13/08/2016,6.1,3182.0,1.0,1.0,0.0,0.0,,2013.0,Port Phillip,-37.8682,144.9782,Southern Metropolitan,13240.0
11582,St Kilda,3,h,1900000.0,S,Pride,10/12/2016,6.1,3182.0,3.0,2.0,2.0,289.0,122.0,1979.0,Port Phillip,-37.8726,144.9782,Southern Metropolitan,13240.0
11583,St Kilda,2,u,570000.0,PI,Buxton,14/05/2016,6.1,3182.0,2.0,2.0,1.0,0.0,70.0,2000.0,Port Phillip,-37.8709,144.9807,Southern Metropolitan,13240.0
11584,St Kilda,2,u,400000.0,PI,Biggin,14/05/2016,6.1,3182.0,2.0,1.0,1.0,0.0,65.0,1970.0,Port Phillip,-37.8619,144.976,Southern Metropolitan,13240.0
11585,St Kilda,1,u,517500.0,SP,Woodards,1/07/2017,5.0,3182.0,1.0,1.0,0.0,980.0,74.0,1920.0,Port Phillip,-37.85954,144.98869,Southern Metropolitan,13240.0
11586,St Kilda,3,h,1120000.0,PI,hockingstuart,18/03/2017,6.1,3182.0,3.0,2.0,2.0,1039.0,133.0,2006.0,Port Phillip,-37.8638,144.982,Southern Metropolitan,13240.0
11587,St Kilda,2,u,481000.0,S,Gary,16/07/2016,6.1,3182.0,2.0,1.0,1.0,0.0,61.0,1966.0,Port Phillip,-37.8596,144.9889,Southern Metropolitan,13240.0
11588,St Kilda,3,t,1295000.0,S,Rodney,16/07/2016,6.1,3182.0,3.0,2.0,2.0,0.0,200.0,2000.0,Port Phillip,-37.8584,144.9802,Southern Metropolitan,13240.0
11589,St Kilda,1,u,320000.0,VB,LITTLE,16/07/2016,6.1,3182.0,1.0,2.0,1.0,0.0,,2013.0,Port Phillip,-37.8587,144.9797,Southern Metropolitan,13240.0
11590,St Kilda,2,u,365000.0,VB,Rounds,1/07/2017,5.0,3182.0,2.0,1.0,1.0,881.0,49.0,1993.0,Port Phillip,-37.86476,144.97826,Southern Metropolitan,13240.0
11591,St Kilda,2,u,460000.0,SP,LITTLE,1/07/2017,5.0,3182.0,2.0,1.0,1.0,0.0,,,Port Phillip,-37.85709,144.9873,Southern Metropolitan,13240.0
11592,St Kilda,4,h,2680000.0,S,Marshall,23/09/2017,5.0,3182.0,4.0,2.0,1.0,324.0,265.0,1890.0,Port Phillip,-37.86569,144.97919,Southern Metropolitan,13240.0
11593,St Kilda,2,h,1000000.0,VB,Marshall,23/09/2017,5.0,3182.0,2.0,1.0,0.0,106.0,134.0,1900.0,Port Phillip,-37.86191,144.98655,Southern Metropolitan,13240.0
11594,St Kilda,1,u,360000.0,S,McGrath,16/07/2016,6.1,3182.0,1.0,1.0,1.0,0.0,,,Port Phillip,-37.8627,144.9912,Southern Metropolitan,13240.0
11595,St Kilda,2,u,580000.0,PI,McGrath,16/04/2016,6.1,3182.0,2.0,1.0,0.0,0.0,95.0,1930.0,Port Phillip,-37.8617,144.9796,Southern Metropolitan,13240.0
11596,St Kilda,2,u,503500.0,S,Buxton,16/04/2016,6.1,3182.0,2.0,1.0,1.0,683.0,72.0,1940.0,Port Phillip,-37.8594,144.9828,Southern Metropolitan,13240.0
11597,St Kilda,1,u,330000.0,SA,hockingstuart,15/10/2016,6.1,3182.0,1.0,1.0,1.0,653.0,,,Port Phillip,-37.8642,144.9814,Southern Metropolitan,13240.0
11598,St Kilda,3,h,920000.0,PI,Marshall,15/10/2016,6.1,3182.0,3.0,2.0,2.0,124.0,134.0,2000.0,Port Phillip,-37.8656,144.9851,Southern Metropolitan,13240.0
11599,St Kilda,2,h,1220000.0,S,Jellis,14/05/2016,6.1,3182.0,2.0,1.0,1.0,208.0,,,Port Phillip,-37.8659,144.9887,Southern Metropolitan,13240.0
11600,St Kilda,2,u,561000.0,S,hockingstuart,14/05/2016,6.1,3182.0,2.0,1.0,1.0,0.0,,,Port Phillip,-37.8653,144.9824,Southern Metropolitan,13240.0
11601,St Kilda,2,u,760000.0,S,Woodards,27/11/2016,6.1,3182.0,2.0,1.0,0.0,0.0,95.0,1930.0,Port Phillip,-37.8718,144.9776,Southern Metropolitan,13240.0
11602,St Kilda,2,u,509000.0,S,hockingstuart,3/09/2016,6.1,3182.0,2.0,1.0,1.0,0.0,,,Port Phillip,-37.8679,144.9813,Southern Metropolitan,13240.0
11603,St Kilda,2,u,730000.0,S,RT,27/05/2017,5.0,3182.0,2.0,1.0,0.0,284.0,,,Port Phillip,-37.86309,144.98301999999995,Southern Metropolitan,13240.0
11604,St Kilda,1,u,500000.0,SP,Biggin,4/03/2017,6.1,3182.0,1.0,1.0,1.0,2335.0,58.0,2002.0,Port Phillip,-37.8571,144.987,Southern Metropolitan,13240.0
11605,St Kilda,2,u,685000.0,S,Greg,4/03/2017,6.1,3182.0,2.0,2.0,2.0,0.0,102.0,1999.0,Port Phillip,-37.8568,144.9873,Southern Metropolitan,13240.0
11606,St Kilda,1,u,380000.0,S,Whiting,4/06/2016,6.1,3182.0,1.0,1.0,1.0,2879.0,49.0,1967.0,Port Phillip,-37.863,144.9747,Southern Metropolitan,13240.0
11607,St Kilda,2,u,465000.0,S,Marshall,4/06/2016,6.1,3182.0,2.0,1.0,1.0,0.0,,1960.0,Port Phillip,-37.8676,144.9834,Southern Metropolitan,13240.0
11608,St Kilda,3,u,616000.0,S,Pride,4/06/2016,6.1,3182.0,2.0,2.0,2.0,0.0,115.0,1995.0,Port Phillip,-37.8573,144.9825,Southern Metropolitan,13240.0
11609,St Kilda,2,h,875000.0,S,Noel,6/08/2016,6.1,3182.0,2.0,1.0,0.0,94.0,,,Port Phillip,-37.867,144.991,Southern Metropolitan,13240.0
11610,St Kilda,3,u,610000.0,S,hockingstuart,7/05/2016,6.1,3182.0,3.0,1.0,2.0,7170.0,,,Port Phillip,-37.861,144.9915,Southern Metropolitan,13240.0
11611,St Kilda,1,u,400000.0,VB,Gary,7/05/2016,6.1,3182.0,1.0,1.0,1.0,0.0,53.0,1998.0,Port Phillip,-37.8605,144.9769,Southern Metropolitan,13240.0
11612,St Kilda,1,u,450000.0,SP,McGrath,7/05/2016,6.1,3182.0,1.0,1.0,1.0,0.0,,,Port Phillip,-37.8571,144.987,Southern Metropolitan,13240.0
11613,St Kilda,1,u,451000.0,S,McGrath,7/11/2016,6.1,3182.0,1.0,1.0,1.0,0.0,41.0,2009.0,Port Phillip,-37.8731,144.9799,Southern Metropolitan,13240.0
11614,St Kilda,3,t,1400000.0,VB,McGrath,7/11/2016,6.1,3182.0,3.0,2.0,2.0,128.0,183.0,2002.0,Port Phillip,-37.8624,144.9768,Southern Metropolitan,13240.0
11615,St Kilda,2,u,455000.0,S,Domain,7/11/2016,6.1,3182.0,2.0,1.0,1.0,0.0,,,Port Phillip,-37.8619,144.9802,Southern Metropolitan,13240.0
11616,St Kilda,2,u,487500.0,S,Pride,8/10/2016,6.1,3182.0,2.0,1.0,2.0,1676.0,,,Port Phillip,-37.8585,144.9852,Southern Metropolitan,13240.0
11617,St Kilda,1,u,459000.0,SP,Gary,8/10/2016,6.1,3182.0,1.0,1.0,1.0,0.0,59.0,1995.0,Port Phillip,-37.8568,144.9873,Southern Metropolitan,13240.0
11618,St Kilda,1,u,395000.0,SP,Buxton,10/09/2016,6.1,3182.0,1.0,1.0,1.0,1286.0,,1975.0,Port Phillip,-37.8621,144.9823,Southern Metropolitan,13240.0
11619,St Kilda,3,h,2000000.0,VB,Wilson,4/03/2017,6.1,3182.0,3.0,2.0,2.0,176.0,192.0,1880.0,Port Phillip,-37.8641,144.9739,Southern Metropolitan,13240.0
11620,St Kilda,4,h,2455000.0,S,Frank,4/03/2017,6.1,3182.0,4.0,1.0,1.0,300.0,,,Port Phillip,-37.8725,144.97899999999996,Southern Metropolitan,13240.0
11621,St Kilda,3,u,1500000.0,VB,Castran,4/03/2017,6.1,3182.0,3.0,1.0,1.0,1669.0,176.0,1920.0,Port Phillip,-37.8646,144.9786,Southern Metropolitan,13240.0
11622,St Kilda,4,h,2220000.0,S,hockingstuart,4/03/2017,6.1,3182.0,4.0,2.0,2.0,402.0,,1914.0,Port Phillip,-37.861,144.9819,Southern Metropolitan,13240.0
11623,St Kilda,1,u,385000.0,PI,hockingstuart,10/12/2016,6.1,3182.0,1.0,1.0,1.0,0.0,53.0,2005.0,Port Phillip,-37.8614,144.9741,Southern Metropolitan,13240.0
11624,St Kilda,1,u,370500.0,S,hockingstuart,10/12/2016,6.1,3182.0,1.0,1.0,1.0,0.0,46.0,1960.0,Port Phillip,-37.8722,144.9805,Southern Metropolitan,13240.0
11625,St Kilda,2,u,542500.0,PI,McGrath,10/09/2016,6.1,3182.0,2.0,1.0,1.0,0.0,,,Port Phillip,-37.8568,144.9873,Southern Metropolitan,13240.0
11626,St Kilda,1,u,380000.0,PI,McGrath,3/09/2016,6.1,3182.0,1.0,1.0,1.0,0.0,50.0,1960.0,Port Phillip,-37.8656,144.9782,Southern Metropolitan,13240.0
11627,St Kilda,2,u,430000.0,S,Woodards,3/12/2016,6.1,3182.0,2.0,1.0,1.0,0.0,71.0,1970.0,Port Phillip,-37.8675,144.9851,Southern Metropolitan,13240.0
11628,St Kilda,3,h,2720000.0,S,Marshall,10/09/2016,6.1,3182.0,3.0,2.0,0.0,367.0,,1868.0,Port Phillip,-37.8658,144.9766,Southern Metropolitan,13240.0
11629,St Kilda,2,u,640000.0,S,hockingstuart,3/12/2016,6.1,3182.0,2.0,1.0,1.0,1055.0,,,Port Phillip,-37.8715,144.9827,Southern Metropolitan,13240.0
11630,St Kilda,2,u,525000.0,S,hockingstuart,1/07/2017,5.0,3182.0,2.0,1.0,1.0,0.0,60.0,1970.0,Port Phillip,-37.87174,144.98286000000004,Southern Metropolitan,13240.0
11631,St Kilda,2,u,520000.0,PI,Marshall,10/09/2016,6.1,3182.0,2.0,1.0,1.0,1034.0,55.0,1950.0,Port Phillip,-37.8717,144.9829,Southern Metropolitan,13240.0
11632,St Kilda,2,u,575000.0,SP,hockingstuart,3/12/2016,6.1,3182.0,2.0,1.0,1.0,0.0,75.0,1970.0,Port Phillip,-37.8573,144.9825,Southern Metropolitan,13240.0
11633,St Kilda,2,u,495000.0,PI,Buxton,4/03/2017,6.1,3182.0,2.0,1.0,1.0,0.0,74.0,1970.0,Port Phillip,-37.8616,144.9907,Southern Metropolitan,13240.0
11634,St Kilda,5,h,2000000.0,VB,Wilson,4/03/2017,6.1,3182.0,5.0,2.0,2.0,436.0,,1910.0,Port Phillip,-37.8618,144.982,Southern Metropolitan,13240.0
11635,St Kilda,2,u,500000.0,S,Wilson,4/03/2017,6.1,3182.0,2.0,1.0,1.0,5530.0,70.0,2001.0,Port Phillip,-37.859,144.9767,Southern Metropolitan,13240.0
11636,St Kilda,2,u,530000.0,PI,Buxton,4/03/2017,6.1,3182.0,2.0,1.0,1.0,6186.0,,,Port Phillip,-37.8656,144.9782,Southern Metropolitan,13240.0
11637,St Kilda,3,h,1891000.0,S,Marshall,4/03/2017,6.1,3182.0,3.0,2.0,3.0,384.0,123.0,1915.0,Port Phillip,-37.8645,144.9805,Southern Metropolitan,13240.0
11638,St Kilda,4,h,2000000.0,VB,Gary,4/03/2017,6.1,3182.0,4.0,2.0,3.0,420.0,160.0,1910.0,Port Phillip,-37.8667,144.9832,Southern Metropolitan,13240.0
11639,St Kilda,2,u,602000.0,S,Wilson,3/12/2016,6.1,3182.0,2.0,1.0,0.0,0.0,66.0,1930.0,Port Phillip,-37.8707,144.9765,Southern Metropolitan,13240.0
11640,St Kilda,1,u,350000.0,VB,Gary,1/07/2017,5.0,3182.0,1.0,1.0,1.0,0.0,41.0,2005.0,Port Phillip,-37.8614,144.97406999999995,Southern Metropolitan,13240.0
11641,St Kilda,2,u,475000.0,SP,McGrath,13/08/2016,6.1,3182.0,2.0,1.0,1.0,0.0,83.0,1970.0,Port Phillip,-37.8604,144.9817,Southern Metropolitan,13240.0
11642,St Kilda,2,u,385000.0,VB,Harrington,18/06/2016,6.1,3182.0,2.0,1.0,1.0,0.0,46.0,1970.0,Port Phillip,-37.8648,144.9783,Southern Metropolitan,13240.0
11643,St Kilda,2,h,1250000.0,S,Marshall,22/08/2016,6.1,3182.0,2.0,1.0,4.0,147.0,,,Port Phillip,-37.865,144.9804,Southern Metropolitan,13240.0
11644,St Kilda,1,u,420000.0,S,Cayzer,22/05/2016,6.1,3182.0,1.0,1.0,1.0,0.0,,,Port Phillip,-37.8674,144.9839,Southern Metropolitan,13240.0
11645,St Kilda,2,u,610000.0,S,Whiting,22/05/2016,6.1,3182.0,2.0,1.0,1.0,1211.0,,1970.0,Port Phillip,-37.8644,144.9741,Southern Metropolitan,13240.0
11646,St Kilda,4,h,1650000.0,PI,Wilson,24/06/2017,5.0,3182.0,4.0,2.0,2.0,268.0,,,Port Phillip,-37.87294,144.98118,Southern Metropolitan,13240.0
11647,St Kilda,5,h,4400000.0,S,Marshall,19/11/2016,6.1,3182.0,5.0,4.0,4.0,657.0,312.0,1900.0,Port Phillip,-37.8582,144.9913,Southern Metropolitan,13240.0
11648,St Kilda,2,u,610000.0,PI,hockingstuart,19/11/2016,6.1,3182.0,2.0,1.0,1.0,0.0,,,Port Phillip,-37.8722,144.98,Southern Metropolitan,13240.0
11649,St Kilda,2,h,808000.0,S,Biggin,18/03/2017,6.1,3182.0,2.0,1.0,0.0,124.0,,1908.0,Port Phillip,-37.8562,144.9848,Southern Metropolitan,13240.0
11650,St Kilda,2,u,757500.0,S,Gary,19/11/2016,6.1,3182.0,2.0,1.0,1.0,0.0,,,Port Phillip,-37.865,144.9761,Southern Metropolitan,13240.0
11651,St Kilda,2,u,701000.0,SP,McGrath,12/08/2017,5.0,3182.0,2.0,1.0,0.0,0.0,107.0,1950.0,Port Phillip,-37.86257,144.99161,Southern Metropolitan,13240.0
11652,St Kilda,2,u,575000.0,S,Buxton,18/06/2016,6.1,3182.0,2.0,2.0,1.0,0.0,78.0,2013.0,Port Phillip,-37.8562,144.9844,Southern Metropolitan,13240.0
11653,St Kilda,2,u,582000.0,S,Gary,18/03/2017,6.1,3182.0,2.0,1.0,0.0,0.0,,1955.0,Port Phillip,-37.8619,144.9771,Southern Metropolitan,13240.0
11654,St Kilda,2,u,650000.0,PI,Charlton,18/06/2016,6.1,3182.0,2.0,1.0,0.0,822.0,70.0,1930.0,Port Phillip,-37.8585,144.9854,Southern Metropolitan,13240.0
11655,St Kilda,1,u,1210000.0,PI,Buxton,18/03/2017,6.1,3182.0,1.0,1.0,1.0,0.0,49.0,1970.0,Port Phillip,-37.8716,144.9828,Southern Metropolitan,13240.0
11656,St Kilda,1,u,366000.0,S,hockingstuart,18/03/2017,6.1,3182.0,1.0,1.0,0.0,0.0,,,Port Phillip,-37.8706,144.9821,Southern Metropolitan,13240.0
11657,St Kilda,2,h,875000.0,S,hockingstuart,18/06/2016,6.1,3182.0,2.0,1.0,1.0,123.0,68.0,1900.0,Port Phillip,-37.8641,144.9866,Southern Metropolitan,13240.0
11658,St Kilda,1,u,450000.0,SP,Buxton,18/06/2016,6.1,3182.0,1.0,1.0,1.0,0.0,61.0,2009.0,Port Phillip,-37.8731,144.9799,Southern Metropolitan,13240.0
11659,St Kilda,2,u,785000.0,PI,McGrath,18/06/2016,6.1,3182.0,2.0,2.0,2.0,0.0,98.0,2006.0,Port Phillip,-37.8647,144.9819,Southern Metropolitan,13240.0
11660,St Kilda,2,u,640000.0,S,Gary,18/03/2017,6.1,3182.0,2.0,1.0,1.0,0.0,,,Port Phillip,-37.8635,144.9857,Southern Metropolitan,13240.0
11661,St Kilda,2,u,431000.0,S,McGrath,18/06/2016,6.1,3182.0,2.0,1.0,1.0,0.0,71.0,1940.0,Port Phillip,-37.8665,144.9833,Southern Metropolitan,13240.0
11662,St Kilda,1,u,360000.0,S,Gary,22/08/2016,6.1,3182.0,1.0,1.0,1.0,400.0,,,Port Phillip,-37.859,144.9792,Southern Metropolitan,13240.0
11663,St Kilda,2,u,535000.0,PI,McGrath,19/11/2016,6.1,3182.0,2.0,1.0,1.0,0.0,,,Port Phillip,-37.861,144.9891,Southern Metropolitan,13240.0
11664,St Kilda,2,u,450000.0,VB,hockingstuart,22/08/2016,6.1,3182.0,2.0,1.0,1.0,841.0,,2006.0,Port Phillip,-37.8612,144.985,Southern Metropolitan,13240.0
11665,St Kilda,2,u,500000.0,SP,Whiting,27/11/2016,6.1,3182.0,2.0,2.0,2.0,0.0,104.0,2000.0,Port Phillip,-37.859,144.9767,Southern Metropolitan,13240.0
11666,St Kilda,1,u,480000.0,PI,Buxton,27/05/2017,5.0,3182.0,1.0,1.0,1.0,0.0,64.0,1930.0,Port Phillip,-37.86305,144.9911,Southern Metropolitan,13240.0
11667,St Kilda,4,h,1600000.0,VB,Gary,12/08/2017,5.0,3182.0,4.0,2.0,3.0,613.0,160.0,1910.0,Port Phillip,-37.86667,144.98324,Southern Metropolitan,13240.0
11668,St Kilda,2,u,400000.0,VB,McGrath,27/06/2016,6.1,3182.0,2.0,1.0,1.0,797.0,67.0,1970.0,Port Phillip,-37.8642,144.9793,Southern Metropolitan,13240.0
11669,St Kilda,3,h,1678000.0,S,McGrath,27/06/2016,6.1,3182.0,3.0,2.0,2.0,361.0,171.0,2016.0,Port Phillip,-37.8663,144.9882,Southern Metropolitan,13240.0
11670,St Kilda,2,u,470000.0,VB,Jas,26/07/2016,6.1,3182.0,2.0,1.0,1.0,0.0,,,Port Phillip,-37.8562,144.9844,Southern Metropolitan,13240.0
11671,St Kilda,4,h,1950000.0,S,hockingstuart,26/07/2016,6.1,3182.0,4.0,2.0,2.0,436.0,211.0,1880.0,Port Phillip,-37.8629,144.9887,Southern Metropolitan,13240.0
11672,St Kilda,2,h,1365000.0,S,Whiting,26/07/2016,6.1,3182.0,2.0,1.0,1.0,361.0,123.0,1910.0,Port Phillip,-37.8646,144.98,Southern Metropolitan,13240.0
11673,St Kilda,1,u,400000.0,VB,Whiting,18/03/2017,6.1,3182.0,1.0,1.0,1.0,0.0,52.0,2012.0,Port Phillip,-37.8676,144.9901,Southern Metropolitan,13240.0
11674,St Kilda,2,u,750000.0,SP,Whiting,26/07/2016,6.1,3182.0,2.0,2.0,1.0,0.0,105.0,2009.0,Port Phillip,-37.8686,144.9812,Southern Metropolitan,13240.0
11675,St Kilda,2,h,1435000.0,SP,Marshall,25/02/2017,6.1,3182.0,2.0,1.0,1.0,225.0,,,Port Phillip,-37.8625,144.9888,Southern Metropolitan,13240.0
11676,St Kilda,2,h,1316000.0,S,Gary,18/03/2017,6.1,3182.0,2.0,1.0,0.0,215.0,,,Port Phillip,-37.869,144.9826,Southern Metropolitan,13240.0
11677,St Kilda,2,u,535000.0,S,Greg,23/04/2016,6.1,3182.0,2.0,1.0,1.0,0.0,70.0,1930.0,Port Phillip,-37.8614,144.9793,Southern Metropolitan,13240.0
11678,St Kilda,2,h,1200500.0,S,hockingstuart,24/09/2016,6.1,3182.0,2.0,1.0,0.0,201.0,83.0,1915.0,Port Phillip,-37.8654,144.9809,Southern Metropolitan,13240.0
11679,St Kilda,3,u,1600000.0,PI,Kay,25/02/2017,6.1,3182.0,3.0,2.0,2.0,0.0,3.0,1850.0,Port Phillip,-37.8584,144.9802,Southern Metropolitan,13240.0
11680,St Kilda,2,u,902000.0,S,Marshall,25/02/2017,6.1,3182.0,2.0,1.0,0.0,0.0,108.0,1920.0,Port Phillip,-37.8681,144.9894,Southern Metropolitan,13240.0
